wbusiness_codewcust_numberwname_customerwclear_datewbuisness_yearwdoc_idwposting_datewdue_in_datewbaseline_create_datewcust_payment_termswconverted_usdwAging Bucket
599wU001w0200769623wWAL-MAR systemsw2020-04-14 09:25:04.312500000w2020.0w1930687143.0w2020-03-23 00:00:00.000000000w2020-04-07 00:00:00.000000000w2020-03-23 00:00:00.000000000wNAH4w14016.98w0-15
600wU001w0200769623wWAL-MAR inw2020-05-11 16:35:55.375000000w2020.0w1930802022.0w2020-04-19 00:00:00.000000000w2020-05-04 00:00:00.000000000w2020-04-19 00:00:00.000000000wNAH4w15557.51w0-15
601wU001w0200769623wWAL-MAR foundationw2020-04-22 23:11:08.625000000w2020.0w1930729056.0w2020-04-01 00:00:00.000000000w2020-04-16 00:00:00.000000000w2020-04-01 00:00:00.000000000wNAH4w15169.81w0-15
602wU001w0200782669wSYGMA foundationw2020-03-26 11:22:51.593750000w2020.0w1930619188.0w2020-03-09 00:00:00.000000000w2020-03-24 00:00:00.000000000w2020-03-09 00:00:00.000000000wNAA8w22175.08w0-15
603wU001w0200762301wC&S WH systemsw2020-04-03 14:18:00.894531250w2020.0w1930667329.0w2020-03-20 00:00:00.000000000w2020-04-04 00:00:00.000000000w2020-03-20 00:00:00.000000000wNAC6w21647.01w
604wU001w0200739006wAL cow2020-03-16 22:58:30.187500000w2020.0w1930573870.0w2020-02-27 00:00:00.000000000w2020-03-13 00:00:00.000000000w2020-02-27 00:00:00.000000000wNAA8w21300.0w0-15
605wU001w0100015557wBI usw2020-03-14 23:03:40.437500000w2020.0w1930601031.0w2020-03-04 00:00:00.000000000w2020-03-19 00:00:00.000000000w2020-03-04 00:00:00.000000000wNAA8w3975.84w
606wU001w0200769623wWAL-MAR corpw2020-05-19 16:28:00.812500000w2020.0w1930832759.0w2020-04-28 00:00:00.000000000w2020-05-13 00:00:00.000000000w2020-04-28 00:00:00.000000000wNAH4w2169.37w0-15
607wU001w0200744019wTARG cow2020-03-31 13:55:50.281250000w2020.0w1930637586.0w2020-03-13 00:00:00.000000000w2020-03-28 00:00:00.000000000w2020-03-13 00:00:00.000000000wNAA8w71624.22w0-15
608wU001w0200418007wAM systemsw2020-04-18 09:56:55.125000000w2020.0w1930713983.0w2020-03-31 00:00:00.000000000w2020-04-15 00:00:00.000000000w2020-03-31 00:00:00.000000000wNAA8w3982.89w0-15
609wU001w0200742791wQUI systemsw2020-03-29 19:52:05.312500000w2020.0w1930643717.0w2020-03-13 00:00:00.000000000w2020-03-28 00:00:00.000000000w2020-03-13 00:00:00.000000000wNAA8w35140.92w0-15
610wU001w0200769623wWAL-MAR foundationw2020-05-22 22:21:48.312500000w2020.0w1930845306.0w2020-05-01 00:00:00.000000000w2020-05-16 00:00:00.000000000w2020-05-01 00:00:00.000000000wNAH4w43269.45w0-15
611wU001w0200799367wMCL corporationw2020-05-01 17:51:11.875000000w2020.0w1930788338.0w2020-04-15 00:00:00.000000000w2020-04-30 00:00:00.000000000w2020-04-15 00:00:00.000000000wNAA8w66.21w0-15
612wCA02w0140104552wTHE NO usw2020-04-23 10:11:33.687500000w2020.0w2960623771.0w2020-03-26 00:00:00.000000000w2020-04-12 00:00:00.000000000w2020-04-02 00:00:00.000000000wCA10w46799.074w0-15
613wU001w0200769623wWAL-MAR cow2020-04-13 05:52:55.375000000w2020.0w1930683031.0w2020-03-22 00:00:00.000000000w2020-04-06 00:00:00.000000000w2020-03-22 00:00:00.000000000wNAH4w8400.86w0-15
614wU001wCCCA02wKRAFT  inw2020-05-06 18:08:23.000000000w2020.0w1930704021.0w2020-03-26 00:00:00.000000000w2020-04-30 00:00:00.000000000w2020-03-26 00:00:00.000000000wNAG2w13948.2w0-15
615wU001w0200793513wKROGER trustw2020-05-03 17:14:56.687500000w2020.0w1930792572.0w2020-04-16 00:00:00.000000000w2020-05-01 00:00:00.000000000w2020-04-16 00:00:00.000000000wNAA8w73353.07w0-15
616wU001w0200769623wWAL-MAR llcw2020-04-14 06:58:32.000000000w2020.0w1930687707.0w2020-03-23 00:00:00.000000000w2020-04-07 00:00:00.000000000w2020-03-23 00:00:00.000000000wNAH4w19401.59w0-15
617wU001w200820380wSMITH'S corpw2020-04-16 23:57:45.046875000w2020.0w1930716750.0w2020-03-30 00:00:00.000000000w2020-04-14 00:00:00.000000000w2020-03-30 00:00:00.000000000wNAA8w30402.86w0-15
618wU001w0200794332wCOST usw2020-04-20 08:55:46.105468750w2020.0w1930753479.0w2020-04-06 00:00:00.000000000w2020-04-21 00:00:00.000000000w2020-04-06 00:00:00.000000000wNAAXw8034.94w
619wU001w0200769623wWAL-MAR foundationw2020-03-20 03:33:22.843750000w2020.0w1930583983.0w2020-02-29 00:00:00.000000000w2020-03-15 00:00:00.000000000w2020-02-29 00:00:00.000000000wNAH4w34431.66w0-15
620wU001w0200747369wSCHNU trustw2020-05-08 16:33:21.328125000w2020.0w1930809371.0w2020-04-21 00:00:00.000000000w2020-05-06 00:00:00.000000000w2020-04-21 00:00:00.000000000wNAA8w47856.89w0-15
621wU001w0200780383wMEIJ associatesw2020-04-13 19:54:16.890625000w2020.0w1930709715.0w2020-03-27 00:00:00.000000000w2020-04-11 00:00:00.000000000w2020-03-27 00:00:00.000000000wNAA8w122718.87w0-15
622wU001w0200418007wAM corpw2020-04-06 09:51:51.328125000w2020.0w1930675738.0w2020-03-20 00:00:00.000000000w2020-04-04 00:00:00.000000000w2020-03-20 00:00:00.000000000wNAA8w57569.28w0-15
623wU001w200777735wNASH  trustw2020-05-19 16:31:32.425781250w2020.0w1930861929.0w2020-05-05 00:00:00.000000000w2020-05-20 00:00:00.000000000w2020-05-05 00:00:00.000000000wNAA8w40673.35w
624wU001w0200769623wWAL-MAR systemsw2020-05-20 07:31:31.625000000w2020.0w1930830441.0w2020-04-28 00:00:00.000000000w2020-05-13 00:00:00.000000000w2020-04-28 00:00:00.000000000wNAH4w8984.79w0-15
625wU001w0200769623wWAL-MAR inw2020-04-12 05:17:19.187500000w2020.0w1930672184.0w2020-03-21 00:00:00.000000000w2020-04-05 00:00:00.000000000w2020-03-21 00:00:00.000000000wNAH4w59848.33w0-15
626wU001w0200772670wASSOCIAT corporationw2020-03-23 08:29:44.093750000w2020.0w1930586985.0w2020-03-04 00:00:00.000000000w2020-03-19 00:00:00.000000000w2020-03-04 00:00:00.000000000wNAU5w24740.65w0-15
627wU001w200726979wBJ'S  foundationw2020-04-14 15:46:04.003906250w2020.0w1930723796.0w2020-03-30 00:00:00.000000000w2020-04-14 00:00:00.000000000w2020-03-30 00:00:00.000000000wNAA8w977.0w0-15
628wU001w0200769623wWAL-MAR corporationw2020-04-28 05:07:26.375000000w2020.0w1930751687.0w2020-04-06 00:00:00.000000000w2020-04-21 00:00:00.000000000w2020-04-06 00:00:00.000000000wNAH4w8885.57w0-15
629wU001wCCU013wKRAFT F cow2020-04-12 09:51:35.250000000w2020.0w1930594165.0w2020-03-03 00:00:00.000000000w2020-03-03 00:00:00.000000000w2020-03-03 00:00:00.000000000wNAX2w16238.2w31-45
630wU001w0200769623wWAL-MAR associatesw2020-04-18 08:35:21.437500000w2020.0w1930705395.0w2020-03-27 00:00:00.000000000w2020-04-11 00:00:00.000000000w2020-03-27 00:00:00.000000000wNAH4w30.64w0-15
631wU001w0200743123wKROGER usw2020-05-19 17:26:42.687500000w2020.0w1930855289.0w2020-05-03 00:00:00.000000000w2020-05-18 00:00:00.000000000w2020-05-03 00:00:00.000000000wNAA8w69801.2w0-15
632wU001w0200726979wBJ'S  corpw2020-04-11 19:38:03.554687500w2020.0w1930708208.0w2020-03-27 00:00:00.000000000w2020-04-11 00:00:00.000000000w2020-03-27 00:00:00.000000000wNAA8w30894.36w0-15
633wU001w0200769623wWAL-MAR corpw2020-03-21 20:17:09.468750000w2020.0w1930586941.0w2020-03-02 00:00:00.000000000w2020-03-17 00:00:00.000000000w2020-03-02 00:00:00.000000000wNAH4w66902.95w0-15
634wU001w0200744019wTARG foundationw2020-05-11 18:50:06.312500000w2020.0w1930818404.0w2020-04-23 00:00:00.000000000w2020-05-08 00:00:00.000000000w2020-04-23 00:00:00.000000000wNAA8w26743.14w0-15
635wU001w0200915438wGROC corpw2020-05-16 16:14:47.593750000w2020.0w1930824375.0w2020-04-28 00:00:00.000000000w2020-05-13 00:00:00.000000000w2020-04-28 00:00:00.000000000wNAA8w16325.04w0-15
636wU001w0200792734wMDV/ systemsw2020-05-11 06:07:36.718750000w2020.0w1930822548.0w2020-04-24 00:00:00.000000000w2020-05-09 00:00:00.000000000w2020-04-24 00:00:00.000000000wNAA8w42542.52w0-15
637wU001w200744019wTARG systemsw2020-05-27 18:50:53.625000000w2020.0w1930879450.0w2020-05-09 00:00:00.000000000w2020-05-24 00:00:00.000000000w2020-05-09 00:00:00.000000000wNAA8w6347.19w0-15
638wU001w0200769623wWAL-MAR trustw2020-03-20 05:32:31.906250000w2020.0w1930584500.0w2020-02-29 00:00:00.000000000w2020-03-15 00:00:00.000000000w2020-02-29 00:00:00.000000000wNAH4w50859.73w0-15
639wU001w0200744019wTARG associatesw2020-04-24 18:51:14.687500000w2020.0w1930751008.0w2020-04-06 00:00:00.000000000w2020-04-21 00:00:00.000000000w2020-04-06 00:00:00.000000000wNAA8w15797.12w0-15
640wCA02w0140104423wMETRO  corpw2020-04-18 02:32:28.687500000w2020.0w2960625667.0w2020-04-01 00:00:00.000000000w2020-04-15 00:00:00.000000000w2020-04-05 00:00:00.000000000wCA10w17003.482999999997w0-15
641wU001w200769369wDI corporationw2020-04-21 20:59:08.375000000w2020.0w1930719227.0w2020-03-31 00:00:00.000000000w2020-04-15 00:00:00.000000000w2020-03-31 00:00:00.000000000wNAA8w3123.59w0-15
642wCA02w140106408wWAL-M w2020-05-29 06:02:00.125000000w2020.0w2960631795.0w2020-05-02 00:00:00.000000000w2020-05-12 00:00:00.000000000w2020-05-02 00:00:00.000000000wCA10w3999.9959999999996w16-30
643wU001w0200762301wC&S WH systemsw2020-03-23 14:53:46.132812500w2020.0w1930620915.0w2020-03-09 00:00:00.000000000w2020-03-24 00:00:00.000000000w2020-03-09 00:00:00.000000000wNAC6w29712.08w
644wU001w0200769623wWAL-MAR corpw2020-05-09 13:56:46.625000000w2020.0w1930793759.0w2020-04-17 00:00:00.000000000w2020-05-02 00:00:00.000000000w2020-04-17 00:00:00.000000000wNAH4w13132.01w0-15
645wU001w0200712187wSPAR corporationw2020-05-20 17:58:59.437500000w2020.0w1930856526.0w2020-05-04 00:00:00.000000000w2020-05-19 00:00:00.000000000w2020-05-04 00:00:00.000000000wNAA8w11518.4w0-15
646wU001w0200803720wDEC associatesw2020-03-19 00:43:35.281250000w2020.0w1930614102.0w2020-03-06 00:00:00.000000000w2020-03-24 00:00:00.000000000w2020-03-01 00:00:00.000000000wNAM4w132.36w
647wU001w0200769623wWAL-MAR associatesw2020-04-25 23:20:52.937500000w2020.0w1930750668.0w2020-04-04 00:00:00.000000000w2020-04-19 00:00:00.000000000w2020-04-04 00:00:00.000000000wNAH4w35334.03w0-15
648wU001w0200779719wFOOD 4 corpw2020-05-15 18:33:43.007812500w2020.0w1930842839.0w2020-04-30 00:00:00.000000000w2020-05-15 00:00:00.000000000w2020-04-30 00:00:00.000000000wNAA8w32164.52w0-15
649wU001w0200762301wC&S WH corpw2020-04-05 22:51:59.726562500w2020.0w1930682641.0w2020-03-23 00:00:00.000000000w2020-04-07 00:00:00.000000000w2020-03-23 00:00:00.000000000wNAC6w22050.3w
650wU001w0200707822wPUBLI cow2020-04-16 08:40:52.359375000w2020.0w1930716194.0w2020-03-30 00:00:00.000000000w2020-04-14 00:00:00.000000000w2020-03-30 00:00:00.000000000wNAA8w15380.15w0-15
651wCA02w0140104223wH Y LO inw2020-05-02 07:34:02.000000000w2020.0w2960624889.0w2020-04-01 00:00:00.000000000w2020-04-18 00:00:00.000000000w2020-04-08 00:00:00.000000000wCA10w56016.92599999999w0-15
652wU001w0200886415wCOSTCO systemsw2020-04-10 15:25:14.218750000w2020.0w1930673542.0w2020-03-24 00:00:00.000000000w2020-04-08 00:00:00.000000000w2020-03-24 00:00:00.000000000wNAA8w22168.8w0-15
653wU001w0200762301wC&S WH usw2020-03-20 14:54:07.195312500w2020.0w1930605917.0w2020-03-06 00:00:00.000000000w2020-03-21 00:00:00.000000000w2020-03-06 00:00:00.000000000wNAC6w3946.13w
654wU001w0200726979wBJ'S  cow2020-04-16 17:55:04.187500000w2020.0w1930724352.0w2020-03-31 00:00:00.000000000w2020-04-15 00:00:00.000000000w2020-03-31 00:00:00.000000000wNAA8w162.65w0-15
655wU001w0200749225wSUPER  foundationw2020-04-13 02:27:28.375000000w2020.0w1930708718.0w2020-03-26 00:00:00.000000000w2020-04-10 00:00:00.000000000w2020-03-26 00:00:00.000000000wNAA8w22280.58w0-15
656wU001w0100043936wPAPA JO foundationw2020-05-18 21:12:15.156250000w2020.0w1930856581.0w2020-05-04 00:00:00.000000000w2020-05-14 00:00:00.000000000w2020-05-04 00:00:00.000000000wNA10w17232.81w0-15
657wU001w0200793830wM cow2020-05-16 23:38:23.593750000w2020.0w1930645776.0w2020-03-12 00:00:00.000000000w2020-05-16 00:00:00.000000000w2020-03-12 00:00:00.000000000wNAGDw10258.1w0-15
658wCA02w0140104409wLOB foundationw2020-04-09 22:35:49.484375000w2020.0w2960624827.0w2020-03-28 00:00:00.000000000w2020-04-07 00:00:00.000000000w2020-03-28 00:00:00.000000000wCA10w94470.50899999999w0-15
659wU001w0100053505wCW R corpw2020-03-29 16:36:46.875000000w2020.0w1930599040.0w2020-03-06 00:00:00.000000000w2020-03-16 00:00:00.000000000w2020-03-06 00:00:00.000000000wNA10w47982.0w0-15
660wU001w0200769623wWAL-MAR trustw2020-03-22 05:43:32.000000000w2020.0w1930583383.0w2020-03-02 00:00:00.000000000w2020-03-17 00:00:00.000000000w2020-03-02 00:00:00.000000000wNAH4w1021.15w0-15
661wU001w0200769623wWAL-MAR corpw2020-03-20 07:17:59.750000000w2020.0w1930584729.0w2020-03-01 00:00:00.000000000w2020-03-16 00:00:00.000000000w2020-03-01 00:00:00.000000000wNAH4w267.3w0-15
662wU001w0200735528wASSOCIA trustw2020-03-28 08:32:11.906250000w2020.0w1930618538.0w2020-03-09 00:00:00.000000000w2020-03-24 00:00:00.000000000w2020-03-09 00:00:00.000000000wNAA8w10160.64w0-15
663wU001w0200704045wRA corpw2020-05-23 14:14:16.093750000w2020.0w1930855671.0w2020-05-04 00:00:00.000000000w2020-05-19 00:00:00.000000000w2020-05-04 00:00:00.000000000wNAA8w23214.5w0-15
664wU001w0200705742wDOT systemsw2020-05-14 01:11:47.343750000w2020.0w1930861230.0w2020-05-05 00:00:00.000000000w2020-05-20 00:00:00.000000000w2020-05-05 00:00:00.000000000wNAA8w5890.39w
665wU001w0200974851wRESTA systemsw2020-03-19 07:20:40.429687500w2020.0w1930595954.0w2020-03-03 00:00:00.000000000w2020-03-18 00:00:00.000000000w2020-03-03 00:00:00.000000000wNAA8w3678.43w0-15
666wU001w0200769623wWAL-MAR trustw2020-03-25 06:31:58.562500000w2020.0w1930597739.0w2020-03-05 00:00:00.000000000w2020-03-20 00:00:00.000000000w2020-03-05 00:00:00.000000000wNAH4w15319.07w0-15
667wCA02w0140104429wCOSTCO cow2020-05-08 02:10:53.125000000w2020.0w2960629740.0w2020-04-22 00:00:00.000000000w2020-05-02 00:00:00.000000000w2020-04-22 00:00:00.000000000wCA10w29806.427w0-15
668wU001w0200762301wC&S WH associatesw2020-05-09 08:43:28.937500000w2020.0w1930610890.0w2020-03-07 00:00:00.000000000w2020-05-11 00:00:00.000000000w2020-03-07 00:00:00.000000000wNAGDw4473.21w
669wU001w0200769623wWAL-MAR foundationw2020-04-27 09:50:37.187500000w2020.0w1930742711.0w2020-04-05 00:00:00.000000000w2020-04-20 00:00:00.000000000w2020-04-05 00:00:00.000000000wNAH4w15527.75w0-15
670wU001w0200769623wWAL-MAR inw2020-04-16 05:42:39.687500000w2020.0w1930700148.0w2020-03-25 00:00:00.000000000w2020-04-09 00:00:00.000000000w2020-03-25 00:00:00.000000000wNAH4w10582.1w0-15
671wU001w0200794332wCOST corporationw2020-03-25 14:00:54.546875000w2020.0w1930611076.0w2020-03-10 00:00:00.000000000w2020-03-25 00:00:00.000000000w2020-03-10 00:00:00.000000000wNAAXw83513.9w0-15
672wU001w0200769623wWAL-MAR llcw2020-03-25 22:18:37.781250000w2020.0w1930610089.0w2020-03-06 00:00:00.000000000w2020-03-21 00:00:00.000000000w2020-03-06 00:00:00.000000000wNAH4w56844.03w0-15
673wU001w0200786288wFAMILY corpw2020-05-01 15:46:08.000000000w2020.0w1930780367.0w2020-04-13 00:00:00.000000000w2020-04-28 00:00:00.000000000w2020-04-13 00:00:00.000000000wNAC6w65952.41w0-15
674wU001w0200704045wRA usw2020-04-18 03:25:02.187500000w2020.0w1930729719.0w2020-04-01 00:00:00.000000000w2020-04-16 00:00:00.000000000w2020-04-01 00:00:00.000000000wNAA8w73213.4w0-15
675wU001w0200769623wWAL-MAR cow2020-04-01 20:54:34.062500000w2020.0w1930646296.0w2020-03-13 00:00:00.000000000w2020-03-28 00:00:00.000000000w2020-03-13 00:00:00.000000000wNAH4w48311.18w0-15
676wU001w0200769623wWAL-MAR trustw2020-03-20 19:03:09.750000000w2020.0w1930585623.0w2020-03-01 00:00:00.000000000w2020-03-16 00:00:00.000000000w2020-03-01 00:00:00.000000000wNAH4w56935.73w0-15
677wU001w0200148860wDOLLA trustw2020-04-22 19:10:47.906250000w2020.0w1930778023.0w2020-04-12 00:00:00.000000000w2020-04-27 00:00:00.000000000w2020-04-12 00:00:00.000000000wNAA8w38234.93w
678wU001w0200747369wSCHNU trustw2020-04-17 17:04:14.468750000w2020.0w1930723906.0w2020-03-31 00:00:00.000000000w2020-04-15 00:00:00.000000000w2020-03-31 00:00:00.000000000wNAA8w104157.22w0-15
679wU001w0200769623wWAL-MAR systemsw2020-05-24 07:41:38.125000000w2020.0w1930847913.0w2020-05-02 00:00:00.000000000w2020-05-17 00:00:00.000000000w2020-05-02 00:00:00.000000000wNAH4w9349.95w0-15
680wU001w0200739534wOK associatesw2020-04-05 07:16:21.156250000w2020.0w1930666805.0w2020-03-18 00:00:00.000000000w2020-04-02 00:00:00.000000000w2020-03-18 00:00:00.000000000wNAA8w54729.46w0-15
681wU001w200714710wSYSCO  usw2020-05-23 05:47:45.406250000w2020.0w1930843878.0w2020-04-30 00:00:00.000000000w2020-05-20 00:00:00.000000000w2020-04-30 00:00:00.000000000wNAD1w42961.84w0-15
682wU001w0200719839wASSOCI foundationw2020-05-15 07:22:14.843750000w2020.0w1930830609.0w2020-04-27 00:00:00.000000000w2020-05-12 00:00:00.000000000w2020-04-27 00:00:00.000000000wNAA8w916.34w0-15
683wU001w0200230690wDECA systemsw2020-04-02 21:01:43.906250000w2020.0w1930669388.0w2020-03-20 00:00:00.000000000w2020-04-08 00:00:00.000000000w2020-03-16 00:00:00.000000000wNAM4w33.24w
684wU001w200772670wASSOCIAT llcw2020-05-23 01:21:55.312500000w2020.0w1930876176.0w2020-05-07 00:00:00.000000000w2020-05-22 00:00:00.000000000w2020-05-07 00:00:00.000000000wNAU5w88450.96w0-15
685wU001w0200769623wWAL-MAR corporationw2020-04-14 06:50:52.562500000w2020.0w1930684505.0w2020-03-23 00:00:00.000000000w2020-04-07 00:00:00.000000000w2020-03-23 00:00:00.000000000wNAH4w33777.74w0-15
686wU001w0200784489wGE corpw2020-05-16 05:28:57.875000000w2020.0w1930819443.0w2020-04-23 00:00:00.000000000w2020-05-08 00:00:00.000000000w2020-04-23 00:00:00.000000000wNAA8w27516.98w0-15
687wCA02w0140104423wMETRO  corpw2020-04-25 16:53:33.031250000w2020.0w2960627158.0w2020-04-11 00:00:00.000000000w2020-04-22 00:00:00.000000000w2020-04-12 00:00:00.000000000wCA10w28593.502w0-15
688wU001w0200769623wWAL-MAR llcw2020-03-23 23:07:57.968750000w2020.0w1930596158.0w2020-03-04 00:00:00.000000000w2020-03-19 00:00:00.000000000w2020-03-04 00:00:00.000000000wNAH4w16097.61w0-15
689wU001w0100031704wDELHAIZE corporationw2020-05-10 22:36:38.750000000w2020.0w1930815780.0w2020-04-22 00:00:00.000000000w2020-05-07 00:00:00.000000000w2020-04-22 00:00:00.000000000wNAA8w75654.67w0-15
690wU001w0200353024wDECA w2020-04-19 14:51:18.250000000w2020.0w1930761264.0w2020-04-08 00:00:00.000000000w2020-04-24 00:00:00.000000000w2020-04-01 00:00:00.000000000wNAM4w7612.14w
691wU001w0200759878wSA foundationw2020-04-26 04:53:10.875000000w2020.0w1930767963.0w2020-04-09 00:00:00.000000000w2020-04-24 00:00:00.000000000w2020-04-09 00:00:00.000000000wNAH4w50553.16w0-15
692wU001w0200936373wSUPE foundationw2020-05-12 12:49:20.531250000w2020.0w1930801898.0w2020-04-23 00:00:00.000000000w2020-05-08 00:00:00.000000000w2020-04-23 00:00:00.000000000wNAA8w50463.25w0-15
693wU001w0200149567wRESER cow2020-04-27 05:00:12.812500000w2020.0w1930623827.0w2020-03-09 00:00:00.000000000w2020-04-23 00:00:00.000000000w2020-03-09 00:00:00.000000000wNABGw67643.1w0-15
694wU001w0200762301wC&S WH usw2020-05-14 15:38:55.681640625w2020.0w1930846960.0w2020-04-30 00:00:00.000000000w2020-05-15 00:00:00.000000000w2020-04-30 00:00:00.000000000wNAC6w48837.6w
695wU001w0200769623wWAL-MAR corpw2020-05-25 03:13:37.437500000w2020.0w1930846524.0w2020-05-03 00:00:00.000000000w2020-05-18 00:00:00.000000000w2020-05-03 00:00:00.000000000wNAH4w21690.18w0-15
696wU001w0200761734wH E BUT cow2020-04-13 09:58:38.078125000w2020.0w1930726884.0w2020-04-01 00:00:00.000000000w2020-04-16 00:00:00.000000000w2020-04-01 00:00:00.000000000wNAA8w21617.07w
697wU001w0200769623wWAL-MAR llcw2020-04-12 04:39:38.812500000w2020.0w1930676052.0w2020-03-21 00:00:00.000000000w2020-04-05 00:00:00.000000000w2020-03-21 00:00:00.000000000wNAH4w38992.25w0-15
698wU001w200759878wSA foundationw2020-05-21 05:42:52.156250000w2020.0w1930855552.0w2020-05-04 00:00:00.000000000w2020-05-19 00:00:00.000000000w2020-05-04 00:00:00.000000000wNAH4w28149.14w0-15
699wU001w0200762301wC&S WH usw2020-04-19 15:34:22.886718750w2020.0w1930751603.0w2020-04-05 00:00:00.000000000w2020-04-20 00:00:00.000000000w2020-04-05 00:00:00.000000000wNAC6w72921.06w
700wU001w0200769623wWAL-MAR associatesw2020-04-20 12:27:48.312500000w2020.0w1930716703.0w2020-03-29 00:00:00.000000000w2020-04-13 00:00:00.000000000w2020-03-29 00:00:00.000000000wNAH4w10257.8w0-15
701wU001w0200772595wSAFEW inw2020-05-16 15:45:31.015625000w2020.0w1930626271.0w2020-03-11 00:00:00.000000000w2020-05-15 00:00:00.000000000w2020-03-11 00:00:00.000000000wNAGDw5369.12w0-15
702wU001w0200769623wWAL-MAR trustw2020-03-24 06:31:58.562500000w2020.0w1930595952.0w2020-03-04 00:00:00.000000000w2020-03-19 00:00:00.000000000w2020-03-04 00:00:00.000000000wNAH4w7162.27w0-15
703wU001w0200803720wDEC systemsw2020-03-08 12:13:55.437500000w2020.0w1930617941.0w2020-03-07 00:00:00.000000000w2020-03-11 00:00:00.000000000w2020-03-01 00:00:00.000000000wNAM2w9238.62w
704wU001w0200434439wBAUGH SU trustw2020-05-20 17:13:43.203125000w2020.0w1930855916.0w2020-05-04 00:00:00.000000000w2020-05-19 00:00:00.000000000w2020-05-04 00:00:00.000000000wNAA8w53844.45w0-15
705wU001w0200794332wCOST w2020-04-29 13:49:33.437500000w2020.0w1930785084.0w2020-04-15 00:00:00.000000000w2020-04-30 00:00:00.000000000w2020-04-15 00:00:00.000000000wNAAXw14772.55w
706wU001w0200769623wWAL-MAR associatesw2020-04-20 11:38:28.125000000w2020.0w1930718550.0w2020-03-29 00:00:00.000000000w2020-04-13 00:00:00.000000000w2020-03-29 00:00:00.000000000wNAH4w44042.08w0-15
707wU001w0200769623wWAL-MAR foundationw2020-04-01 03:00:55.437500000w2020.0w1930645804.0w2020-03-12 00:00:00.000000000w2020-03-27 00:00:00.000000000w2020-03-12 00:00:00.000000000wNAH4w23663.52w0-15
708wU001w0200437182wFOOD  cow2020-04-08 08:22:52.625000000w2020.0w1930667034.0w2020-03-18 00:00:00.000000000w2020-04-02 00:00:00.000000000w2020-03-18 00:00:00.000000000wNAA8w50569.42w0-15
709wU001w0200769623wWAL-MAR corporationw2020-04-29 18:31:35.187500000w2020.0w1930759820.0w2020-04-08 00:00:00.000000000w2020-04-23 00:00:00.000000000w2020-04-08 00:00:00.000000000wNAH4w2036.77w0-15
710wU001w0200769623wWAL-MAR inw2020-03-29 23:45:17.250000000w2020.0w1930622840.0w2020-03-10 00:00:00.000000000w2020-03-25 00:00:00.000000000w2020-03-10 00:00:00.000000000wNAH4w22976.97w0-15
711wU001w0100026809wPRES systemsw2020-05-22 23:12:57.562500000w2020.0w1930875857.0w2020-05-06 00:00:00.000000000w2020-05-16 00:00:00.000000000w2020-05-06 00:00:00.000000000wNA10w26363.75w0-15
712wU001w0200793088wDEMOU usw2020-05-17 22:04:35.406250000w2020.0w1930829753.0w2020-04-29 00:00:00.000000000w2020-05-14 00:00:00.000000000w2020-04-29 00:00:00.000000000wNAA8w46469.53w0-15
713wU001w0200769623wWAL-MAR inw2020-05-26 05:03:26.000000000w2020.0w1930854452.0w2020-05-04 00:00:00.000000000w2020-05-19 00:00:00.000000000w2020-05-04 00:00:00.000000000wNAH4w50102.02w0-15
714wU001w0200416837wDEC foundationw2020-04-17 18:39:39.812500000w2020.0w1930823331.0w2020-04-24 00:00:00.000000000w2020-04-23 00:00:00.000000000w2020-04-16 00:00:00.000000000wNAM1w2715.67w
715wU001w0200769623wWAL-MAR trustw2020-05-23 01:59:37.875000000w2020.0w1930842467.0w2020-05-01 00:00:00.000000000w2020-05-16 00:00:00.000000000w2020-05-01 00:00:00.000000000wNAH4w28899.98w0-15
716wU001w0200759878wSA cow2020-04-17 04:56:15.031250000w2020.0w1930724541.0w2020-03-31 00:00:00.000000000w2020-04-15 00:00:00.000000000w2020-03-31 00:00:00.000000000wNAH4w45866.33w0-15
717wU001w0100043901wDAVI associatesw2020-04-21 16:48:52.625000000w2020.0w1930723966.0w2020-04-03 00:00:00.000000000w2020-04-18 00:00:00.000000000w2020-04-03 00:00:00.000000000wNAA8w12387.09w0-15
718wU001w0200769623wWAL-MAR foundationw2020-05-18 08:52:04.125000000w2020.0w1930827068.0w2020-04-26 00:00:00.000000000w2020-05-11 00:00:00.000000000w2020-04-26 00:00:00.000000000wNAH4w2691.8w0-15
719wU001w0200769623wWAL-MAR foundationw2020-03-29 02:53:48.062500000w2020.0w1930620340.0w2020-03-09 00:00:00.000000000w2020-03-24 00:00:00.000000000w2020-03-09 00:00:00.000000000wNAH4w37129.95w0-15
720wU001w0200769623wWAL-MAR w2020-04-18 13:24:43.437500000w2020.0w1930710728.0w2020-03-27 00:00:00.000000000w2020-04-11 00:00:00.000000000w2020-03-27 00:00:00.000000000wNAH4w16342.71w0-15
721wU001w0200769623wWAL-MAR systemsw2020-05-20 07:45:22.250000000w2020.0w1930829000.0w2020-04-28 00:00:00.000000000w2020-05-13 00:00:00.000000000w2020-04-28 00:00:00.000000000wNAH4w78871.74w0-15
722wU001w0200726979wBJ'S  cow2020-03-20 04:56:57.468750000w2020.0w1930586377.0w2020-03-03 00:00:00.000000000w2020-03-18 00:00:00.000000000w2020-03-03 00:00:00.000000000wNAA8w35.76w0-15
